timestamp,open,high,low,close,volume,atr,vwap,vwap_upper,vwap_lower,ema_20
2025-12-29 04:12:00+00:00,4535.3,4539.2,4535.1,4538.2,864,4.099999999999454,4537.5,4538.525,4536.475,4538.2
2025-12-29 04:15:00+00:00,4538.0,4538.3,4536.0,4537.1,566,3.859999999999552,4537.3548717948715,4538.319871794872,4536.389871794871,4538.0952380952385
2025-12-29 04:18:00+00:00,4537.0,4539.0,4535.6,4538.3,501,3.7986666666662297,4537.427118936648,4538.376785603315,4536.477452269982,4538.114739229026
2025-12-29 04:21:00+00:00,4538.2,4538.3,4535.0,4535.6,424,3.7321777777774234,4537.224189667374,4538.157234111818,4536.29114522293,4537.8752402548325
2025-12-29 04:24:00+00:00,4535.2,4536.2,4534.0,4535.6,432,3.5278874074070763,4536.92076306662,4537.802734918471,4536.038791214768,4537.658550706753
2025-12-29 04:27:00+00:00,4535.6,4538.2,4535.4,4537.4,467,3.430835753086157,4536.932134808441,4537.789843746713,4536.07442587017,4537.633926829919
2025-12-29 04:30:00+00:00,4537.2,4537.8,4536.1,4536.1,303,3.2000576526746456,4536.90952113204,4537.709535545208,4536.109506718872,4537.487838560402
2025-12-29 04:33:00+00:00,4536.3,4542.5,4536.0,4541.2,849,3.6400499656513596,4537.485761839915,4538.395774331328,4536.575749348502,4537.841377745126
2025-12-29 04:36:00+00:00,4541.4,4541.8,4539.2,4539.9,695,3.5013766368978936,4537.869195582565,4538.74453974179,4536.993851423341,4538.037437007495
2025-12-29 04:39:00+00:00,4540.0,4540.3,4538.5,4538.9,378,3.2745264186448653,4537.963308389609,4538.78193999427,4537.1446767849475,4538.119585863924
2025-12-29 04:42:00+00:00,4539.0,4539.5,4538.3,4538.6,250,2.997922896158859,4537.999819631117,4538.749300355157,4537.250338907077,4538.165339591169
2025-12-29 04:45:00+00:00,4538.7,4539.5,4536.5,4537.1,462,2.998199843337678,4537.97744575459,4538.726995715424,4537.227895793756,4538.0638786777245
2025-12-29 04:48:00+00:00,4537.0,4538.5,4535.9,4537.7,396,2.9451065308927027,4537.9407266838725,4538.677003316596,4537.204450051149,4538.029223565561
2025-12-29 04:51:00+00:00,4537.7,4538.3,4536.3,4536.5,279,2.8190923267736756,4537.903854743179,4538.608627824872,4537.199081661486,4537.883583225984
2025-12-29 04:54:00+00:00,4536.5,4539.1,4536.0,4538.4,353,2.856546683203901,4537.900406335134,4538.614543005935,4537.186269664333,4537.93276577589
2025-12-29 04:57:00+00:00,4538.4,4538.8,4537.6,4537.9,278,2.635673792110023,4537.9078075674715,4538.566726015499,4537.248889119444,4537.929645225806
2025-12-29 05:00:00+00:00,4537.7,4537.7,4535.0,4535.5,463,2.670917286495305,4537.800716080403,4538.468445402026,4537.132986758779,4537.698250442396
2025-12-29 05:03:00+00:00,4535.3,4536.0,4533.7,4535.4,461,2.6214616482959556,4537.649218224281,4538.304583636355,4536.993852812207,4537.479369447882
2025-12-29 05:06:00+00:00,4535.6,4536.6,4532.1,4533.6,806,2.8719334285231617,4537.339185723059,4538.05716908019,4536.621202365928,4537.109905690941
2025-12-29 05:09:00+00:00,4533.5,4536.0,4531.5,4535.3,830,3.08900897138674,4537.085612011534,4537.857864254381,4536.313359768687,4536.937533720375
2025-12-29 05:12:00+00:00,4535.4,4536.8,4534.0,4536.5,299,3.0504744418685323,4537.047531221836,4537.810149832303,4536.284912611369,4536.895863842244
2025-12-29 05:15:00+00:00,4536.4,4537.6,4535.4,4535.8,355,2.9370778496194916,4537.021650639529,4537.755920101934,4536.287381177124,4536.791495857268
2025-12-29 05:18:00+00:00,4535.8,4536.0,4533.2,4536.0,388,2.9188008030035837,4536.953308105835,4537.683008306586,4536.2236079050845,4536.716115299433
2025-12-29 05:21:00+00:00,4536.0,4537.9,4535.4,4537.1,554,2.8629606959364393,4536.9460196229875,4537.661759796972,4536.230279449003,4536.752675747107
2025-12-29 05:24:00+00:00,4537.4,4537.5,4535.7,4536.0,226,2.7212326031449385,4536.935631506581,4537.615939657367,4536.255323355795,4536.680992342621
2025-12-29 05:27:00+00:00,4535.8,4536.4,4535.0,4536.1,256,2.545068256058898,4536.912377420685,4537.548644484699,4536.27611035667,4536.625659738562
2025-12-29 05:30:00+00:00,4536.1,4538.8,4533.9,4537.7,1077,2.859059155251118,4536.903216772631,4537.617981561444,4536.188451983818,4536.727977858699
2025-12-29 05:33:00+00:00,4537.8,4538.1,4535.0,4536.4,568,2.8911846012176845,4536.886596516691,4537.609392666995,4536.163800366387,4536.696741872157
2025-12-29 05:36:00+00:00,4536.7,4540.1,4536.7,4539.2,683,2.999026654388757,4536.9706584618225,4537.72041512542,4536.220901798225,4536.935147408142
2025-12-29 05:39:00+00:00,4539.2,4540.5,4538.4,4540.0,531,2.8791564338036384,4537.064954870838,4537.784743979289,4536.345165762387,4537.227038131176
2025-12-29 05:42:00+00:00,4540.0,4541.6,4537.7,4538.8,659,3.0152689092965597,4537.161858216742,4537.915675444066,4536.408040989418,4537.376844023445
2025-12-29 05:45:00+00:00,4539.1,4540.1,4537.2,4538.1,364,2.999899721390425,4537.1915111027865,4537.941486033134,4536.441536172439,4537.445716021212
2025-12-29 05:48:00+00:00,4538.0,4538.7,4535.5,4537.7,484,3.026579758538344,4537.1946932509145,4537.951338190549,4536.43804831128,4537.469933543002
2025-12-29 05:51:00+00:00,4538.0,4538.8,4536.2,4536.8,412,2.9697024573999466,4537.196446520428,4537.938872134779,4536.454020906078,4537.40613034843
2025-12-29 05:54:00+00:00,4537.0,4537.2,4530.0,4530.8,1299,3.533742129746596,4536.873352734461,4537.756788266898,4535.989917202024,4536.776975077151
2025-12-29 05:57:00+00:00,4530.6,4532.6,4525.9,4527.7,2348,3.95590984578048,4535.943743514916,4536.9327209763605,4534.954766053471,4535.91250126028
2025-12-29 06:00:00+00:00,4527.9,4529.6,4521.1,4525.1,2638,4.56178853300975,4534.729581573125,4535.8700287063775,4533.589134439872,4534.882739235491
2025-12-29 06:03:00+00:00,4525.2,4530.2,4523.6,4527.6,1639,4.833550061941711,4534.228303203554,4535.43669071904,4533.019915688068,4534.189145022587
2025-12-29 06:06:00+00:00,4527.6,4527.8,4522.2,4522.9,1325,4.935743387016198,4533.725474606937,4534.959410453691,4532.491538760182,4533.113988353769
2025-12-29 06:09:00+00:00,4522.9,4528.7,4522.7,4528.1,869,5.077644268747371,4533.493188068021,4534.762599135207,4532.223777000834,4532.63646565341
2025-12-29 06:12:00+00:00,4528.2,4531.2,4525.7,4526.8,935,5.133958366247722,4533.306188466949,4534.589678058511,4532.022698875387,4532.080611781656
2025-12-29 06:15:00+00:00,4526.5,4528.0,4522.0,4524.4,1062,5.249430584081359,4532.994986449865,4534.307344095885,4531.682628803845,4531.349124945308
2025-12-29 06:18:00+00:00,4524.8,4526.9,4523.3,4524.9,943,5.029506506203772,4532.744483000234,4534.0018596267855,4531.487106373683,4530.734922569564
2025-12-29 06:21:00+00:00,4524.7,4526.3,4522.0,4522.7,919,4.932238972043293,4532.474411352109,4533.70747109512,4531.241351609098,4529.969691848653
2025-12-29 06:24:00+00:00,4522.7,4523.0,4518.4,4519.2,1492,4.88794044243757,4531.908868095444,4533.130853206053,4530.6868829848345,4528.944006910686
2025-12-29 06:27:00+00:00,4518.9,4520.3,4510.1,4512.0,2599,5.596215050112536,4530.588190732112,4531.9872444946395,4529.189136969584,4527.33029196681
2025-12-29 06:30:00+00:00,4511.8,4517.6,4505.0,4516.9,2509,6.530053043430914,4529.422263714769,4531.054776975627,4527.7897504539105,4526.336930827114
2025-12-29 06:33:00+00:00,4517.3,4519.4,4516.2,4517.6,999,6.0860459709734345,4529.118872058684,4530.6403835514275,4527.597360565941,4525.504842176913
2025-12-29 06:36:00+00:00,4517.8,4518.0,4511.5,4512.5,1221,6.141239841510311,4528.653998153279,4530.189308113656,4527.118688192902,4524.266285779112
2025-12-29 06:39:00+00:00,4512.4,4513.1,4507.4,4512.6,1985,6.082407862642366,4527.81512011832,4529.335722083981,4526.294518152659,4523.155210943006
2025-12-29 06:42:00+00:00,4512.5,4514.3,4507.6,4507.9,1486,6.164753480956694,4527.199749118054,4528.740937488293,4525.658560747815,4521.702333710338
2025-12-29 06:45:00+00:00,4507.8,4509.2,4502.5,4508.7,2148,6.236119683495778,4526.233068602146,4527.79209852302,4524.674038681272,4520.464016214116
2025-12-29 06:48:00+00:00,4508.1,4508.4,4501.8,4502.3,1534,6.324637059029627,4525.510753330631,4527.091912595389,4523.929594065873,4518.7341099080095
2025-12-29 06:51:00+00:00,4502.2,4503.0,4494.7,4498.2,2948,6.588018784492368,4523.920047780611,4525.567052476734,4522.273043084488,4516.778480392961
2025-12-29 06:54:00+00:00,4498.5,4500.0,4492.3,4493.8,2264,6.736282946560028,4522.678667946872,4524.362738683512,4520.994597210232,4514.590053688869
2025-12-29 06:57:00+00:00,4493.3,4499.2,4492.2,4496.0,1173,6.771445220352025,4522.086557867588,4523.779419172676,4520.393696562501,4512.819572385168
2025-12-29 07:00:00+00:00,4495.8,4496.1,4472.2,4476.2,6476,9.05525252430516,4517.68567131025,4519.949484441326,4515.421858179174,4509.331994062771
