timestamp,open,high,low,close,volume,atr,vwap,vwap_upper,vwap_lower,ema_20
2025-12-29 01:09:00+00:00,4528.9,4533.7,4526.7,4531.0,2537,7.0,4530.466666666666,4532.216666666666,4528.716666666666,4531.0
2025-12-29 01:12:00+00:00,4530.8,4535.0,4527.5,4531.9,2001,7.066666666666666,4530.9076098134265,4532.674276480093,4529.14094314676,4531.085714285715
2025-12-29 01:15:00+00:00,4532.3,4538.1,4532.3,4533.2,2058,6.951111111111208,4532.038861936527,4533.776639714304,4530.301084158749,4531.287074829933
2025-12-29 01:18:00+00:00,4533.2,4536.0,4529.0,4532.6,1874,6.957629629629714,4532.1482644628095,4533.887671870217,4530.408857055402,4531.4121153223205
2025-12-29 01:21:00+00:00,4532.8,4534.9,4529.0,4530.1,1514,6.8166123456790375,4532.02468616453,4533.72883925095,4530.32053307811,4531.2871519582895
2025-12-29 01:24:00+00:00,4530.2,4530.9,4520.0,4521.5,2795,7.361064032921783,4530.298703602264,4532.138969610494,4528.458437594034,4530.355042247977
2025-12-29 01:27:00+00:00,4521.4,4521.4,4516.6,4520.4,2070,7.032922161865497,4528.788681617168,4530.546912157634,4527.030451076701,4529.406942986265
2025-12-29 01:30:00+00:00,4520.3,4525.7,4518.3,4518.9,1893,7.081865873616716,4527.904254768447,4529.674721236851,4526.133788300042,4528.406281749478
2025-12-29 01:33:00+00:00,4518.9,4529.6,4518.1,4525.7,2124,7.6709504238011545,4527.517239125057,4529.434976731008,4525.5995015191065,4528.14854063048
2025-12-29 01:36:00+00:00,4526.1,4528.3,4521.2,4523.9,2011,7.594823700627716,4527.223389375868,4529.122095301024,4525.324683450711,4527.743917713291
2025-12-29 01:39:00+00:00,4524.1,4525.1,4514.8,4516.9,2650,7.955513873877377,4526.289626103342,4528.278504571811,4524.300747634873,4526.711163645358
2025-12-29 01:42:00+00:00,4517.0,4524.1,4514.2,4523.5,1894,8.2147786906938,4525.865718631577,4527.91941330425,4523.812023958903,4526.405338536277
2025-12-29 01:45:00+00:00,4523.3,4524.8,4520.6,4523.1,1095,7.679474865267935,4525.740493789913,4527.66036250623,4523.820625073596,4526.090544389965
2025-12-29 01:48:00+00:00,4523.0,4528.6,4522.9,4527.1,1519,7.415544883232307,4525.765390880447,4527.619277101255,4523.911504659639,4526.186683019491
2025-12-29 01:51:00+00:00,4527.3,4529.7,4525.3,4525.3,1358,7.013472232134618,4525.811651300196,4527.56501935823,4524.058283242162,4526.102237017635
2025-12-29 01:54:00+00:00,4525.3,4526.6,4519.5,4520.8,1757,7.025009267850051,4525.613578384163,4527.3698307011255,4523.8573260672,4525.597262063575
2025-12-29 01:57:00+00:00,4520.7,4521.8,4517.7,4520.2,1372,6.63500803213676,4525.372540639157,4527.031292647191,4523.713788631123,4525.083237105139
2025-12-29 02:00:00+00:00,4519.6,4528.7,4519.0,4526.5,1925,7.043673627851835,4525.33681984885,4527.097738255813,4523.575901441886,4525.2181669046495
2025-12-29 02:03:00+00:00,4526.7,4532.0,4525.9,4530.6,1581,6.917850477471639,4525.519510750898,4527.248973370266,4523.79004813153,4525.73072243754
2025-12-29 02:06:00+00:00,4530.2,4531.8,4528.6,4530.7,956,6.422137080475396,4525.644804960703,4527.250339230823,4524.039270690584,4526.203986967298
2025-12-29 02:09:00+00:00,4530.9,4532.0,4526.4,4527.1,1164,6.312518803078725,4525.731924784174,4527.310054484944,4524.1537950834045,4526.289321541841
2025-12-29 02:12:00+00:00,4527.3,4531.5,4526.2,4530.5,883,6.177516296001587,4525.814907808323,4527.359286882323,4524.270528734323,4526.690338537856
2025-12-29 02:15:00+00:00,4530.4,4531.0,4527.3,4529.3,649,5.847180789868018,4525.870273857527,4527.332069054994,4524.40847866006,4526.938877724727
2025-12-29 02:18:00+00:00,4529.2,4534.7,4527.8,4533.9,1081,5.987556684552233,4526.036373003606,4527.533262174744,4524.539483832468,4527.601841750943
2025-12-29 02:21:00+00:00,4533.6,4535.7,4533.1,4534.0,1081,5.535882459945197,4526.249004987015,4527.632975602001,4524.865034372028,4528.211190155615
2025-12-29 02:24:00+00:00,4533.8,4536.3,4533.2,4536.0,749,5.211098131952553,4526.40582987016,4527.7086044031485,4525.103055337172,4528.952981569367
2025-12-29 02:27:00+00:00,4536.0,4538.0,4535.8,4536.4,984,4.809618381025522,4526.63904302926,4527.841447624517,4525.436638434004,4529.662221419903
2025-12-29 02:30:00+00:00,4536.3,4538.6,4533.1,4538.4,1483,4.901669263555452,4526.970180656043,4528.195597971932,4525.744763340154,4530.494390808484
