timestamp,open,high,low,close,volume,atr,vwap,vwap_upper,vwap_lower,ema_20,market_regime
2025-12-30 06:00:00+00:00,4392.2,4392.7,4388.7,4389.6,549,4.0,4390.333333333333,4391.333333333333,4389.333333333333,4389.6,unknown
2025-12-30 06:03:00+00:00,4389.7,4391.6,4386.9,4387.0,543,4.0933333333334305,4389.4217032967035,4390.445036630037,4388.39836996337,4389.352380952381,unknown
2025-12-30 06:06:00+00:00,4387.3,4389.7,4386.6,4387.2,491,3.9608888888889004,4388.929037692145,4389.919259914368,4387.938815469923,4389.14739229025,unknown
2025-12-30 06:09:00+00:00,4387.0,4391.0,4386.7,4390.9,299,4.006103703703738,4389.025044279136,4390.026570205062,4388.0235183532095,4389.314307310226,unknown
2025-12-30 06:12:00+00:00,4391.0,4391.0,4386.8,4387.3,401,4.0319565432098825,4388.90940283253,4389.917391968333,4387.901413696727,4389.122468518775,unknown
2025-12-30 06:15:00+00:00,4387.6,4388.4,4385.0,4385.1,638,3.9476956707818496,4388.3103389250255,4389.297262842721,4387.32341500733,4388.739376278892,unknown
2025-12-30 06:18:00+00:00,4385.3,4387.3,4382.9,4384.5,859,4.008002914677676,4387.535343915344,4388.5373446440135,4386.533343186675,4388.335626157093,unknown
2025-12-30 06:21:00+00:00,4384.5,4385.9,4381.1,4381.9,771,4.1136025260538895,4386.761349154031,4387.789749785545,4385.732948522518,4387.722709380228,unknown
2025-12-30 06:24:00+00:00,4381.7,4382.3,4378.6,4381.6,1037,4.058455522580013,4385.661250298258,4386.675864178903,4384.646636417613,4387.139594201159,unknown
2025-12-30 06:27:00+00:00,4380.8,4383.4,4380.4,4381.1,572,3.917328119569345,4385.28722943723,4386.266561467122,4384.307897407338,4386.56439475343,unknown
2025-12-30 06:30:00+00:00,4381.4,4384.6,4380.9,4384.1,596,3.8883510369601963,4385.103098480364,4386.075186239604,4384.131010721124,4386.329690491199,unknown
2025-12-30 06:33:00+00:00,4383.7,4384.0,4380.6,4382.3,371,3.836570898698837,4384.9571816098405,4385.916324334516,4383.998038885165,4385.945910444418,unknown
2025-12-30 06:36:00+00:00,4382.4,4382.5,4375.1,4377.1,1269,4.311694778872277,4383.940916309354,4385.018840004072,4382.862992614636,4385.103442783045,unknown
2025-12-30 06:39:00+00:00,4377.4,4380.5,4376.8,4377.2,471,4.230135475022616,4383.634197962483,4384.691731831239,4382.576664093727,4384.350733946564,unknown
2025-12-30 06:42:00+00:00,4377.3,4378.1,4375.0,4376.9,523,4.079450745019649,4383.246123535677,4384.265986221932,4382.226260849422,4383.641140237367,unknown
2025-12-30 06:45:00+00:00,4376.7,4380.0,4375.0,4379.9,644,4.202190645683696,4382.928672513454,4383.979220174875,4381.878124852034,4383.284841167142,unknown
2025-12-30 06:48:00+00:00,4380.0,4381.8,4379.8,4380.8,543,3.908565226259203,4382.819391131701,4383.796532438266,4381.842249825137,4383.048189627414,unknown
2025-12-30 06:51:00+00:00,4380.5,4380.7,4375.5,4378.2,520,4.0940898627580005,4382.599804752035,4383.623327217725,4381.576282286345,4382.586457281946,unknown
2025-12-30 06:54:00+00:00,4378.2,4379.1,4376.4,4379.0,379,3.9082112143903642,4382.453398396654,4383.430451200252,4381.476345593056,4382.244889921761,unknown
2025-12-30 06:57:00+00:00,4379.0,4380.5,4378.4,4379.8,309,3.667116385805031,4382.377708952058,4383.294488048509,4381.460929855607,4382.012043262545,unknown
2025-12-30 07:00:00+00:00,4379.9,4379.9,4375.9,4377.9,409,3.7115008676976937,4382.227521732,4383.155396948925,4381.299646515075,4381.620420094684,unknown
2025-12-30 07:03:00+00:00,4377.9,4380.0,4376.6,4377.9,361,3.6699674186712863,4382.110757998142,4383.0282498528095,4381.193266143474,4381.266094371381,unknown
2025-12-30 07:06:00+00:00,4377.9,4378.2,4374.5,4377.2,694,3.6739717628484243,4381.823843308929,4382.742336249641,4380.905350368217,4380.878847288392,unknown
2025-12-30 07:09:00+00:00,4377.3,4378.9,4374.0,4377.2,600,3.837442194468586,4381.601855729656,4382.561216278273,4380.642495181039,4380.528480879973,unknown
2025-12-30 07:12:00+00:00,4377.0,4383.9,4376.7,4383.6,812,4.285783235206083,4381.590675942978,4382.6621217517795,4380.519230134177,4380.821006510452,unknown
2025-12-30 07:15:00+00:00,4383.8,4387.0,4383.5,4386.4,819,4.181012137178605,4381.804560723514,4382.849813757809,4380.75930768922,4381.352339223742,unknown
2025-12-30 07:18:00+00:00,4386.5,4387.6,4384.3,4384.5,550,4.063543852221482,4381.930210022873,4382.946095985929,4380.914324059818,4381.6521164405285,unknown
2025-12-30 07:21:00+00:00,4384.3,4384.6,4380.8,4382.1,825,4.028404671925309,4381.958099475922,4382.965200643903,4380.950998307941,4381.694772017621,unknown
2025-12-30 07:24:00+00:00,4382.0,4384.7,4381.1,4384.0,528,3.971284049001862,4381.997846555063,4382.990667567314,4381.005025542812,4381.914317539752,unknown
2025-12-30 07:27:00+00:00,4383.8,4384.9,4382.3,4383.5,253,3.788446175801541,4382.02035230967,4382.96746385362,4381.07324076572,4382.065334916919,unknown
2025-12-30 07:30:00+00:00,4383.7,4385.9,4383.4,4384.9,535,3.6166533523613356,4382.1002293031015,4383.004392641192,4381.196065965011,4382.33530302007,unknown
2025-12-30 07:33:00+00:00,4384.7,4386.9,4383.9,4384.7,412,3.5344329053798242,4382.168214676497,4383.051822902842,4381.284606450152,4382.560512256254,unknown
2025-12-30 07:36:00+00:00,4384.8,4389.2,4383.1,4389.0,600,3.876508517995775,4382.32246954769,4383.291596677189,4381.3533424181915,4383.173796803278,unknown
2025-12-30 07:39:00+00:00,4389.1,4389.4,4388.2,4388.7,345,3.519640715596314,4382.436318790114,4383.316228969013,4381.5564086112145,4383.700101869632,unknown
2025-12-30 07:42:00+00:00,4388.6,4392.3,4387.9,4392.2,699,3.637021953516878,4382.725348956016,4383.634604444395,4381.816093467637,4384.509615977286,unknown
2025-12-30 07:45:00+00:00,4392.0,4393.1,4391.1,4393.0,555,3.418752359714628,4382.983718281846,4383.838406371775,4382.129030191918,4385.318223979449,unknown
2025-12-30 07:48:00+00:00,4393.0,4398.5,4392.1,4394.9,1511,3.816252045085962,4383.809467844914,4384.763530856186,4382.855404833643,4386.230774076644,unknown
2025-12-30 07:51:00+00:00,4395.0,4395.2,4388.9,4389.1,1090,4.147418439074524,4384.147762619567,4385.184617229336,4383.110908009799,4386.504033688392,unknown
2025-12-30 07:54:00+00:00,4389.1,4391.0,4386.8,4387.6,981,4.154429313864564,4384.321660373228,4385.360267701694,4383.283053044762,4386.608411432355,unknown
2025-12-30 07:57:00+00:00,4387.9,4389.1,4385.9,4388.2,491,4.027172072016053,4384.389056527862,4385.3958495458655,4383.382263509858,4386.75999129594,unknown
2025-12-30 08:00:00+00:00,4388.4,4388.8,4381.1,4383.5,910,4.516882462413888,4384.3917976583225,4385.521018273926,4383.262577042719,4386.449515934422,unknown
2025-12-30 08:03:00+00:00,4383.5,4384.7,4378.7,4383.0,915,4.71463146742537,4384.314342828586,4385.493000695442,4383.13568496173,4386.1209906073345,unknown
2025-12-30 08:06:00+00:00,4383.0,4386.7,4382.5,4386.6,596,4.6460139384352965,4384.335151781786,4385.4966552663955,4383.173648297177,4386.166610549493,unknown
2025-12-30 08:09:00+00:00,4386.7,4390.0,4386.6,4387.8,651,4.479878746643876,4384.423690335518,4385.543660022178,4383.303720648857,4386.322171449541,unknown
2025-12-30 08:12:00+00:00,4387.8,4389.0,4386.2,4386.6,361,4.25589491375805,4384.459971248115,4385.523944976554,4383.395997519676,4386.34863131149,unknown
2025-12-30 08:15:00+00:00,4386.7,4388.0,4385.1,4386.5,462,4.075108925256928,4384.493289275362,4385.512066506676,4383.474512044048,4386.363047377063,unknown
2025-12-30 08:18:00+00:00,4386.8,4386.8,4381.2,4381.3,532,4.27842773522272,4384.4679757757895,4385.537582709595,4383.398368841984,4385.880852388771,unknown
2025-12-30 08:21:00+00:00,4381.5,4382.3,4376.3,4378.1,939,4.507970703859691,4384.294972590804,4385.421965266769,4383.167979914839,4385.139818827935,unknown
2025-12-30 08:24:00+00:00,4378.2,4379.3,4376.5,4377.3,451,4.2802412766784235,4384.198000347766,4385.2680606669355,4383.127940028596,4384.393169415751,unknown
2025-12-30 08:27:00+00:00,4377.6,4377.9,4368.1,4370.0,1731,5.016209106454537,4383.546371220772,4384.800423497386,4382.292318944158,4383.022391376156,unknown
2025-12-30 08:30:00+00:00,4370.1,4374.8,4366.0,4374.4,1439,5.52071455892729,4383.0440675295,4384.424246169232,4381.663888889769,4382.201211245093,trending_down
2025-12-30 08:33:00+00:00,4374.2,4375.0,4371.5,4372.1,539,5.251285951070319,4382.88451373336,4384.197335221128,4381.571692245592,4381.239191126513,ranging
2025-12-30 08:36:00+00:00,4372.1,4374.5,4370.0,4374.0,647,5.151114490927609,4382.698859008032,4383.986637630764,4381.4110803853,4380.549744352559,ranging
2025-12-30 08:39:00+00:00,4373.7,4376.4,4373.4,4376.2,583,4.864299225470595,4382.578275439237,4383.794350245605,4381.362200632869,4380.135482985648,ranging
2025-12-30 08:42:00+00:00,4376.2,4376.6,4371.8,4374.7,577,4.855725995407874,4382.447345344682,4383.661276843533,4381.23341384583,4379.617817939396,ranging
2025-12-30 08:45:00+00:00,4374.7,4374.8,4371.2,4372.4,465,4.688295862686872,4382.324953846433,4383.497027812105,4381.152879880761,4378.930406707073,ranging
2025-12-30 08:48:00+00:00,4372.7,4375.8,4369.2,4375.4,834,4.943189747662005,4382.127877219659,4383.363674656574,4380.892079782744,4378.594177496876,ranging
2025-12-30 08:51:00+00:00,4375.6,4378.8,4375.3,4377.7,717,4.750764447973737,4382.036643632429,4383.224334744423,4380.848952520436,4378.509017735269,ranging
2025-12-30 08:54:00+00:00,4377.7,4380.6,4376.5,4380.3,520,4.66399585491062,4381.997656922495,4383.163655886222,4380.831657958767,4378.679587474767,ranging
2025-12-30 08:57:00+00:00,4380.4,4382.2,4380.1,4380.7,337,4.322129740922465,4381.989049606172,4383.069582041402,4380.908517170941,4378.872007715265,ranging
2025-12-30 09:00:00+00:00,4380.9,4382.6,4379.7,4380.3,485,4.132512442132875,4381.9752844788345,4383.008412589368,4380.942156368301,4379.008006980478,ranging
2025-12-30 09:03:00+00:00,4380.4,4383.2,4379.9,4382.4,315,4.021510783181849,4381.974162715436,4382.979540411232,4380.968785019641,4379.3310539347185,ranging
2025-12-30 09:06:00+00:00,4382.7,4385.7,4381.7,4385.7,517,4.018642678757603,4382.004796341243,4383.009457010932,4381.000135671553,4379.93762022665,ranging
2025-12-30 09:09:00+00:00,4385.5,4389.4,4385.2,4387.2,750,4.0428236549232315,4382.100750502496,4383.111456416227,4381.0900445887655,4380.62927544316,ranging
2025-12-30 09:12:00+00:00,4387.1,4389.7,4387.1,4389.4,436,3.8504471676000613,4382.170325281494,4383.132937073394,4381.207713489594,4381.464582543811,ranging
2025-12-30 09:15:00+00:00,4389.4,4392.5,4387.2,4392.4,789,4.043720878586744,4382.329225792742,4383.340156012389,4381.318295573095,4382.506050872972,ranging
2025-12-30 09:18:00+00:00,4392.5,4392.8,4389.7,4391.0,627,3.9178914281085606,4382.4581479758035,4383.43762083283,4381.478675118777,4383.31499840888,ranging
2025-12-30 09:21:00+00:00,4391.2,4391.5,4385.5,4387.8,806,4.195505904360752,4382.5650695047125,4383.613945980803,4381.516193028622,4383.742141417558,ranging
2025-12-30 09:24:00+00:00,4388.0,4388.1,4383.7,4386.7,604,4.222771783779391,4382.614075242172,4383.669768188116,4381.558382296227,4384.023842234933,ranging
2025-12-30 09:27:00+00:00,4386.8,4387.1,4384.0,4384.8,409,4.073068879275521,4382.63859684368,4383.656864063499,4381.620329623861,4384.097762022082,ranging
2025-12-30 09:30:00+00:00,4384.4,4386.3,4384.0,4385.2,376,3.8366596953721426,4382.659638443091,4383.618803366934,4381.700473519249,4384.202737067598,ranging
2025-12-30 09:33:00+00:00,4385.5,4385.9,4383.6,4383.9,202,3.6317717359890933,4382.667682599848,4383.575625533846,4381.759739665851,4384.173904965922,ranging
2025-12-30 09:36:00+00:00,4383.8,4387.5,4383.2,4385.7,484,3.7208688378572385,4382.697222040514,4383.627439249978,4381.76700483105,4384.319247350119,ranging
2025-12-30 09:39:00+00:00,4385.5,4385.7,4382.8,4384.9,329,3.6114196594762253,4382.709825359025,4383.612680273894,4381.806970444156,4384.374557126299,ranging
2025-12-30 09:42:00+00:00,4385.1,4386.2,4383.7,4383.8,220,3.463230371546062,4382.71862745098,4383.5844350438665,4381.852819858094,4384.319837399985,ranging
2025-12-30 09:45:00+00:00,4384.0,4385.5,4383.2,4384.3,208,3.3081329886732784,4382.725831939022,4383.5528651861905,4381.898798691854,4384.317948123796,ranging
2025-12-30 09:48:00+00:00,4384.6,4386.3,4383.3,4386.0,239,3.267048590183508,4382.738451743247,4383.555213890793,4381.9216895957015,4384.478143540577,ranging
2025-12-30 09:51:00+00:00,4386.2,4388.3,4384.8,4387.5,406,3.2981087781590404,4382.773914055392,4383.598441249932,4381.949386860852,4384.765939393855,ranging
2025-12-30 09:54:00+00:00,4387.7,4389.5,4387.4,4388.8,280,3.138360941071217,4382.808029923788,4383.5926201590555,4382.023439688521,4385.1501356420595,ranging
2025-12-30 09:57:00+00:00,4388.8,4389.5,4387.6,4387.6,245,2.97324614892834,4382.835844423984,4383.579155961216,4382.0925328867515,4385.383456057101,ranging
2025-12-30 10:00:00+00:00,4387.5,4389.4,4385.7,4387.0,399,3.0701466624045373,4382.873360726613,4383.640897392214,4382.105824061012,4385.537412623092,ranging
2025-12-30 10:03:00+00:00,4387.0,4387.0,4383.4,4386.2,400,3.140793774083981,4382.89525936293,4383.680457806451,4382.110060919409,4385.600516182797,ranging
2025-12-30 10:06:00+00:00,4386.3,4388.0,4386.1,4387.0,281,2.9753546042060686,4382.919054050367,4383.662892701418,4382.175215399316,4385.733800355863,ranging
2025-12-30 10:09:00+00:00,4387.0,4388.3,4386.7,4387.8,184,2.7919739903119747,4382.936612846232,4383.6346063438095,4382.238619348654,4385.930581274352,ranging
2025-12-30 10:12:00+00:00,4387.7,4391.3,4386.1,4390.9,665,3.11304412493702,4383.023511072672,4383.801772103906,4382.245250041437,4386.403859248224,ranging
2025-12-30 10:15:00+00:00,4391.4,4392.2,4389.7,4390.8,518,3.031304908278751,4383.104729770081,4383.862555997151,4382.346903543011,4386.822539319822,ranging
2025-12-30 10:18:00+00:00,4391.0,4394.5,4391.0,4394.4,652,3.12046425384156,4383.235358736023,4384.015474799484,4382.455242672562,4387.544202241744,ranging
2025-12-30 10:21:00+00:00,4394.1,4395.0,4391.6,4392.5,496,3.1577356866626367,4383.329938565933,4384.119372487598,4382.5405046442675,4388.016182980626,ranging
2025-12-30 10:24:00+00:00,4392.5,4397.1,4392.1,4396.4,563,3.403370928440952,4383.458588405909,4384.309431138019,4382.6077456737985,4388.814641744376,ranging
2025-12-30 10:27:00+00:00,4396.3,4398.3,4395.8,4397.4,584,3.282921471315492,4383.610987372295,4384.431717740124,4382.790257004466,4389.632294911578,ranging
2025-12-30 10:30:00+00:00,4397.6,4406.9,4397.1,4406.1,2427,4.151865275139996,4384.483433714844,4385.521400033629,4383.445467396059,4391.200647777143,trending_up
2025-12-30 10:33:00+00:00,4406.1,4406.1,4402.9,4405.0,747,4.024949905121427,4384.754094260137,4385.760331736417,4383.747856783857,4392.5148717983675,trending_up
2025-12-30 10:36:00+00:00,4405.0,4407.5,4404.2,4405.0,751,3.9282899177719277,4385.030956218817,4386.013028698259,4384.048883739374,4393.703931627094,ranging
2025-12-30 10:39:00+00:00,4405.1,4405.1,4398.4,4398.6,953,4.297851262069101,4385.2910697696025,4386.36553258512,4384.216606954085,4394.170223853085,ranging
2025-12-30 10:42:00+00:00,4398.7,4399.8,4398.2,4398.7,494,3.938137760459936,4385.407176493616,4386.391710933731,4384.4226420535015,4394.601631105173,ranging
2025-12-30 10:45:00+00:00,4398.6,4399.1,4396.3,4397.1,616,3.7863860590653022,4385.534473723185,4386.481070237952,4384.587877208419,4394.839570999918,ranging
2025-12-30 10:48:00+00:00,4396.9,4398.0,4394.4,4396.7,596,3.7615345845233104,4385.643686210825,4386.5840698569555,4384.703302564694,4395.016754714211,ranging
2025-12-30 10:51:00+00:00,4396.6,4399.8,4396.6,4399.5,421,3.6866633065868446,4385.735542118082,4386.657207944729,4384.813876291435,4395.443730455714,trending_up
2025-12-30 10:54:00+00:00,4399.3,4399.6,4397.4,4399.3,323,3.4884415323753624,4385.805859422856,4386.67796980595,4384.933749039762,4395.810994221837,trending_up
2025-12-30 10:57:00+00:00,4399.2,4401.5,4399.1,4400.5,536,3.3433159947252657,4385.93508737071,4386.770916369391,4385.099258372029,4396.257566200709,trending_up
2025-12-30 11:00:00+00:00,4400.7,4403.2,4400.6,4401.4,579,3.257540528761873,4386.08510761594,4386.89949274813,4385.2707224837495,4396.747321800642,trending_up
2025-12-30 11:03:00+00:00,4401.5,4402.5,4400.9,4401.3,356,3.0365351249270054,4386.1749743188375,4386.934108100069,4385.415840537606,4397.180910200581,trending_up
2025-12-30 11:06:00+00:00,4401.5,4402.8,4400.4,4402.8,389,2.9516637749368106,4386.274717262387,4387.012633206121,4385.536801318653,4397.71606161005,trending_up
2025-12-30 11:09:00+00:00,4402.6,4406.0,4402.0,4402.0,831,3.091441938278569,4386.501350940863,4387.274211425432,4385.728490456293,4398.124055742426,trending_up
2025-12-30 11:12:00+00:00,4402.1,4403.6,4401.4,4402.7,406,2.972583013174857,4386.604956979853,4387.348102733147,4385.861811226559,4398.559859957433,trending_up
2025-12-30 11:15:00+00:00,4402.8,4405.3,4401.7,4404.8,408,3.056238611418258,4386.716535938429,4387.480595591283,4385.952476285574,4399.1541590091065,trending_up
2025-12-30 11:18:00+00:00,4405.0,4405.2,4401.9,4402.2,308,3.088740129895848,4386.795788768304,4387.567973800778,4386.02360373583,4399.444239103477,trending_up
2025-12-30 11:21:00+00:00,4402.3,4403.9,4401.8,4402.5,201,2.956908112576329,4386.845942927522,4387.585169955666,4386.106715899377,4399.735263950765,trending_up
2025-12-30 11:24:00+00:00,4402.4,4404.0,4401.2,4404.0,382,2.9359870308995095,4386.942377647047,4387.676374404771,4386.208380889322,4400.141429288788,trending_up
2025-12-30 11:27:00+00:00,4404.0,4405.3,4403.8,4404.6,291,2.7445220934462418,4387.021836444857,4387.707966968219,4386.335705921496,4400.566055070808,trending_up
2025-12-30 11:30:00+00:00,4404.4,4404.9,4402.5,4403.6,311,2.698585814320028,4387.101652378603,4387.776298832183,4386.427005925023,4400.855002206921,trending_up
2025-12-30 11:33:00+00:00,4403.8,4404.6,4402.3,4404.5,140,2.645441039077382,4387.137620263811,4387.79898052358,4386.476260004042,4401.202144853881,trending_up
2025-12-30 11:36:00+00:00,4404.2,4404.3,4401.3,4401.8,231,2.7193822338670404,4387.191907747814,4387.871753306281,4386.5120621893475,4401.259083439225,trending_up
2025-12-30 11:39:00+00:00,4401.6,4402.2,4400.8,4401.6,334,2.54346460268472,4387.264970027913,4387.900836178584,4386.6291038772415,4401.291551683108,trending_up
2025-12-30 11:42:00+00:00,4401.7,4402.1,4399.2,4400.4,396,2.5910026556601635,4387.344832239187,4387.992582903102,4386.697081575272,4401.206641999002,ranging
2025-12-30 11:45:00+00:00,4400.0,4400.9,4399.0,4399.3,255,2.49886896823876,4387.3925436476775,4388.017260889737,4386.767826405618,4401.025057046717,ranging
2025-12-30 11:48:00+00:00,4399.0,4400.1,4398.0,4399.1,478,2.4456864391403075,4387.476217823762,4388.087639433547,4386.864796213978,4400.841718280363,ranging
2025-12-30 11:51:00+00:00,4399.0,4399.0,4396.6,4398.7,511,2.4529282472549334,4387.55700163192,4388.170233693733,4386.943769570106,4400.637745110805,ranging
2025-12-30 11:54:00+00:00,4398.5,4399.7,4398.3,4398.6,323,2.3125378142875603,4387.611101238078,4388.18923569165,4387.032966784506,4400.443674147871,ranging
2025-12-30 11:57:00+00:00,4398.8,4400.3,4398.6,4399.7,274,2.2308661057158616,4387.659283951346,4388.2170004777745,4387.101567424917,4400.37284803855,trending_up
2025-12-30 12:00:00+00:00,4399.6,4401.6,4398.7,4401.2,387,2.320083958287153,4387.732164454547,4388.312185444119,4387.152143464976,4400.451624415831,trending_up
2025-12-30 12:03:00+00:00,4401.2,4402.5,4400.7,4401.8,340,2.250739430515557,4387.801303174024,4388.363988031652,4387.238618316395,4400.580041138133,trending_up
2025-12-30 12:06:00+00:00,4401.7,4405.9,4401.0,4405.6,605,2.6039741731134343,4387.944526737066,4388.595520280344,4387.293533193787,4401.058132458311,trending_up
2025-12-30 12:09:00+00:00,4405.8,4408.2,4403.2,4407.1,1016,2.9234442833649763,4388.2084575979625,4388.939318668804,4387.477596527121,4401.633548414662,trending_up
2025-12-30 12:12:00+00:00,4407.1,4412.8,4406.2,4411.7,1648,3.4136517122496945,4388.714029027496,4389.567441955558,4387.860616099433,4402.592258089457,trending_up
2025-12-30 12:15:00+00:00,4411.7,4413.9,4410.5,4412.7,983,3.411831483949687,4389.033505548914,4389.886463419902,4388.180547677926,4403.554900176176,trending_up
2025-12-30 12:18:00+00:00,4412.7,4415.2,4412.2,4413.5,935,3.356920619423062,4389.345542109833,4390.184772264689,4388.506311954978,4404.50205254035,trending_up
2025-12-30 12:21:00+00:00,4413.7,4414.7,4412.7,4414.2,744,3.1759978701666536,4389.590568926614,4390.384568394155,4388.796569459072,4405.425666584126,trending_up
2025-12-30 12:24:00+00:00,4413.9,4414.5,4408.9,4409.2,1092,3.499198154144482,4389.89810186901,4390.772901407547,4389.023302330474,4405.785126909447,trending_up
2025-12-30 12:27:00+00:00,4409.5,4411.2,4407.5,4409.8,745,3.5259717335918603,4390.0895141100755,4390.971007043473,4389.208021176678,4406.167495775214,trending_up
2025-12-30 12:30:00+00:00,4409.7,4411.9,4408.8,4409.1,596,3.4691755024462063,4390.243332162815,4391.110626038427,4389.376038287203,4406.44678189186,trending_up
2025-12-30 12:33:00+00:00,4409.2,4412.2,4409.0,4410.5,485,3.4332854354533544,4390.370724015819,4391.229045374683,4389.512402656956,4406.832802664064,trending_up
2025-12-30 12:36:00+00:00,4410.6,4414.0,4409.8,4413.7,481,3.5355140440595494,4390.507442039689,4391.391320550703,4389.623563528674,4407.486821457963,trending_up
2025-12-30 12:39:00+00:00,4413.6,4418.8,4413.6,4418.0,1399,3.757445504851585,4390.9715610568555,4391.910922433069,4390.032199680642,4408.488076557204,trending_up
2025-12-30 12:42:00+00:00,4417.8,4418.0,4414.4,4415.7,949,3.736452770871422,4391.268103853139,4392.202217045857,4390.3339906604215,4409.174926408899,trending_up
2025-12-30 12:45:00+00:00,4415.8,4418.2,4414.1,4414.1,783,3.78492573475516,4391.50206373118,4392.448295164869,4390.555832297491,4409.643981036624,trending_up
2025-12-30 12:48:00+00:00,4414.5,4418.0,4413.2,4414.6,739,3.920268970121163,4391.716955643928,4392.6970228864575,4390.736888401398,4410.115982842659,trending_up
2025-12-30 12:51:00+00:00,4414.2,4415.0,4411.7,4414.3,641,3.837566440771699,4391.88777570033,4392.847167310523,4390.928384090137,4410.514460667167,trending_up
2025-12-30 12:54:00+00:00,4414.5,4416.4,4413.9,4415.6,506,3.659224248668806,4392.030726099688,4392.945532161855,4391.1159200375205,4410.998797746485,trending_up
2025-12-30 12:57:00+00:00,4415.4,4418.0,4413.9,4417.0,571,3.7179943488463474,4392.196800610397,4393.126299197609,4391.267302023185,4411.570340818249,trending_up
2025-12-30 13:00:00+00:00,4417.5,4419.9,4415.6,4416.8,1627,3.7955951023334045,4392.679460052506,4393.628358828089,4391.730561276923,4412.068403597464,ranging
2025-12-30 13:03:00+00:00,4417.2,4420.5,4415.4,4417.0,1383,3.969515755355666,4393.078650442051,4394.07102938089,4392.086271503213,4412.538079445324,ranging
