timestamp,open,high,low,close,volume,atr,vwap,vwap_upper,vwap_lower,ema_20
2025-12-29 16:48:00+00:00,4355.3,4357.9,4354.5,4354.8,887,3.399999999999636,4355.733333333334,4356.583333333334,4354.883333333333,4354.8
2025-12-29 16:51:00+00:00,4354.7,4360.3,4354.1,4359.8,1061,3.7733333333329937,4357.004209445585,4357.947542778918,4356.060876112251,4355.27619047619
2025-12-29 16:54:00+00:00,4360.0,4365.7,4359.9,4362.3,2200,4.056888888888546,4359.989762134362,4361.003984356584,4358.9755399121395,4355.9451247165525
2025-12-29 16:57:00+00:00,4362.1,4365.7,4358.9,4359.7,1715,4.422637037036764,4360.412024560805,4361.517683820064,4359.306365301545,4356.302731886404
2025-12-29 17:00:00+00:00,4360.1,4361.3,4355.5,4356.9,1849,4.606285432098553,4359.809751037344,4360.961322395368,4358.658179679319,4356.359614563889
2025-12-29 17:03:00+00:00,4356.6,4359.5,4353.4,4354.6,1354,4.805447374485461,4359.215876167365,4360.417238010987,4358.014514323744,4356.192032224471
2025-12-29 17:06:00+00:00,4354.6,4354.6,4349.0,4349.6,1818,4.911387724554115,4357.854679652089,4359.082526583227,4356.62683272095,4355.564219631665
2025-12-29 17:09:00+00:00,4349.8,4351.5,4346.2,4348.3,1831,4.9632026946135905,4356.531576877704,4357.772377551357,4355.29077620405,4354.872389190554
2025-12-29 17:12:00+00:00,4348.1,4350.9,4343.4,4348.0,2049,5.301442335331779,4355.2688905445675,4356.5942511284,4353.943529960735,4354.2178759343105
2025-12-29 17:15:00+00:00,4348.0,4351.4,4346.6,4350.2,1461,5.234583357287445,4354.740419106317,4356.049064945639,4353.431773266995,4353.835221083424
2025-12-29 17:18:00+00:00,4350.4,4351.1,4345.5,4345.9,1075,5.283305576315834,4354.2905086705205,4355.611335064599,4352.969682276442,4353.079485742145
2025-12-29 17:21:00+00:00,4345.8,4348.0,4345.0,4346.1,715,4.978864832807056,4353.9760181330375,4355.220734341239,4352.731301924836,4352.414772814322
2025-12-29 17:24:00+00:00,4345.9,4346.1,4340.1,4342.3,1688,5.115016188432782,4353.021399448477,4354.300153495585,4351.7426454013685,4351.451461117719
2025-12-29 17:27:00+00:00,4342.4,4347.7,4342.4,4347.1,1225,5.153014029975029,4352.594799630479,4353.883053137974,4351.306546122985,4351.037036249365
2025-12-29 17:30:00+00:00,4347.4,4348.1,4343.0,4346.0,994,5.145945492645074,4352.282171638841,4353.568658012002,4350.99568526568,4350.55731851133
2025-12-29 17:33:00+00:00,4346.0,4348.0,4343.2,4344.1,772,5.0998194269590895,4352.037849945654,4353.312804802394,4350.762895088914,4349.942335795965
2025-12-29 17:36:00+00:00,4344.2,4345.7,4334.0,4334.5,2162,5.97984350336452,4350.822622304474,4352.3175831803155,4349.327661428632,4348.47163714873
2025-12-29 17:39:00+00:00,4334.9,4341.0,4332.7,4337.6,1921,6.289197702915942,4349.8381521454985,4351.410451571228,4348.265852719769,4347.436243134565
2025-12-29 17:42:00+00:00,4337.8,4339.4,4335.6,4338.5,976,5.957304675860387,4349.41597424903,4350.905300417995,4347.926648080065,4346.585172359844
2025-12-29 17:45:00+00:00,4338.5,4344.0,4338.0,4343.2,1074,5.962997385745669,4349.129744105641,4350.620493452077,4347.638994759205,4346.26277499224
2025-12-29 17:48:00+00:00,4343.4,4344.5,4340.8,4343.5,651,5.661264400979555,4348.992900920461,4350.408217020706,4347.577584820216,4345.999653564408
2025-12-29 17:51:00+00:00,4343.9,4344.9,4339.7,4341.5,706,5.599762480848924,4348.830117501546,4350.230058121758,4347.430176881334,4345.571115129703
2025-12-29 17:54:00+00:00,4341.0,4344.0,4339.7,4344.0,677,5.426460816735759,4348.692715725349,4350.049330929533,4347.3361005211655,4345.42148511735
2025-12-29 17:57:00+00:00,4343.7,4348.0,4342.7,4346.2,1357,5.4095993745043485,4348.563856643284,4349.91625648691,4347.211456799659,4345.4956293918885
2025-12-29 18:00:00+00:00,4346.4,4349.9,4346.4,4348.3,1313,5.181652791237078,4348.5496088197,4349.845022017509,4347.25419562189,4345.762712306947
2025-12-29 18:03:00+00:00,4348.3,4351.0,4347.1,4348.2,1012,5.01076575240542,4348.555967924037,4349.808659362138,4347.303276485935,4345.99483494438
2025-12-29 18:06:00+00:00,4348.1,4351.7,4344.2,4351.0,1541,5.342663652084697,4348.573507186934,4349.909173099955,4347.237841273913,4346.47151733063
2025-12-29 18:09:00+00:00,4350.6,4350.9,4343.2,4348.9,1470,5.670308498473428,4348.538010154267,4349.955587278885,4347.120433029649,4346.70280139438
2025-12-29 18:12:00+00:00,4349.0,4349.9,4346.2,4347.1,783,5.407600698676947,4348.521575327577,4349.873475502246,4347.169675152908,4346.740629833011
2025-12-29 18:15:00+00:00,4347.2,4350.4,4346.8,4349.5,640,5.166587272186615,4348.527789037979,4349.819435856026,4347.236142219933,4347.003426991771
2025-12-29 18:18:00+00:00,4349.8,4350.0,4345.9,4349.0,973,5.024375635895115,4348.522241134751,4349.778335043725,4347.266147225778,4347.193576802079
2025-12-29 18:21:00+00:00,4348.8,4348.9,4344.1,4345.9,1243,5.007792217775718,4348.455184942425,4349.707132996869,4347.203236887981,4347.070379011405
2025-12-29 18:24:00+00:00,4345.9,4352.9,4345.4,4346.8,1862,5.340086588738956,4348.4513567917,4349.786378438885,4347.116335144516,4347.044628629366
2025-12-29 18:27:00+00:00,4346.4,4346.6,4340.0,4345.3,2417,5.534741710240453,4348.212979415905,4349.596664843465,4346.829293988344,4346.878473521808
2025-12-29 18:30:00+00:00,4345.4,4350.0,4343.7,4347.7,1309,5.636776148875084,4348.18276935793,4349.591963395149,4346.773575320711,4346.956714138778
2025-12-29 18:33:00+00:00,4347.8,4350.7,4345.4,4350.1,835,5.591872662358431,4348.192424115144,4349.590392280733,4346.7944559495545,4347.256074696989
2025-12-29 18:36:00+00:00,4350.0,4352.2,4347.2,4349.8,926,5.512956307377307,4348.221818905965,4349.60005798281,4346.84357982912,4347.4983532972765
2025-12-29 18:39:00+00:00,4349.8,4351.1,4348.8,4349.5,564,5.0845621330603565,4348.239944881141,4349.511085414406,4346.968804347876,4347.688986316583
2025-12-29 18:42:00+00:00,4349.3,4351.3,4346.3,4348.3,814,5.073287181985643,4348.246359508546,4349.514681304043,4346.97803771305,4347.747178095957
2025-12-29 18:45:00+00:00,4348.4,4350.7,4347.4,4349.1,689,4.836848891054249,4348.257527317275,4349.466739540038,4347.048315094512,4347.876018277294
2025-12-29 18:48:00+00:00,4349.3,4350.3,4345.8,4347.1,498,4.791935705580348,4348.2524194337375,4349.450403360132,4347.0544355073425,4347.802111774695
2025-12-29 18:51:00+00:00,4347.5,4349.7,4346.6,4348.8,691,4.566344278169562,4348.253943524202,4349.395529593745,4347.11235745466,4347.897148748533
2025-12-29 18:54:00+00:00,4349.0,4349.7,4347.6,4349.1,466,4.237498374413548,4348.258812311852,4349.318186905455,4347.199437718249,4348.011706010578
2025-12-29 18:57:00+00:00,4349.0,4350.5,4347.6,4349.7,485,4.059165257825026,4348.2680790157165,4349.282870330173,4347.25328770126,4348.172495914332
2025-12-29 19:00:00+00:00,4350.0,4351.5,4346.2,4348.2,817,4.224609890115047,4348.273649952084,4349.329802424613,4347.217497479555,4348.175115351062
2025-12-29 19:03:00+00:00,4348.0,4350.3,4347.6,4348.5,328,4.021328571433016,4348.276853329375,4349.282185472233,4347.271521186516,4348.2060567461995
2025-12-29 19:06:00+00:00,4348.4,4348.6,4346.2,4348.0,568,3.8051514285753534,4348.269794229615,4349.221082086759,4347.318506372471,4348.18643229418
2025-12-29 19:09:00+00:00,4348.2,4349.6,4346.9,4349.6,363,3.6577979047654035,4348.272642650859,4349.18709212705,4347.358193174668,4348.321057789973
2025-12-29 19:12:00+00:00,4349.7,4354.8,4348.7,4354.1,960,3.9834248507967316,4348.345964566341,4349.34182077904,4347.350108353641,4348.871433238547
2025-12-29 19:15:00+00:00,4354.2,4355.4,4352.8,4353.6,763,3.7989682040237613,4348.421354719295,4349.371096770301,4347.471612668289,4349.321772930114
2025-12-29 19:18:00+00:00,4353.5,4353.6,4351.0,4352.0,866,3.639105776820642,4348.478349647589,4349.388126091794,4347.568573203384,4349.576842174865
2025-12-29 19:21:00+00:00,4352.1,4353.3,4349.5,4349.7,468,3.660558339911247,4348.497390668372,4349.412530253349,4347.582251083394,4349.588571491545
