timestamp,open,high,low,close,volume,atr,vwap,vwap_upper,vwap_lower,ema_20,market_regime
2025-12-31 08:15:00+00:00,4335.1,4337.5,4333.7,4337.0,552,3.800000000000182,4336.066666666667,4337.016666666666,4335.116666666667,4337.0,unknown
2025-12-31 08:18:00+00:00,4337.1,4339.3,4336.4,4338.5,748,3.6800000000002306,4337.217435897435,4338.137435897435,4336.297435897435,4337.142857142857,unknown
2025-12-31 08:21:00+00:00,4338.4,4338.4,4334.3,4336.1,719,3.749333333333509,4336.878850916295,4337.816184249628,4335.941517582962,4337.043537414966,unknown
2025-12-31 08:24:00+00:00,4336.2,4339.6,4336.2,4336.3,652,3.716088888889041,4336.997928366404,4337.926950588627,4336.068906144182,4336.972724327826,unknown
2025-12-31 08:27:00+00:00,4336.3,4338.8,4335.2,4338.3,277,3.700610370370551,4337.038839891452,4337.963992484045,4336.113687298859,4337.099131534699,unknown
2025-12-31 08:30:00+00:00,4337.9,4338.4,4334.3,4335.4,421,3.7538623209877384,4336.913188878994,4337.851654459241,4335.974723298747,4336.937309483776,unknown
2025-12-31 08:33:00+00:00,4335.5,4336.9,4334.3,4334.3,316,3.600014011522634,4336.7634192672995,4337.66342277018,4335.863415764419,4336.686137151987,unknown
2025-12-31 08:36:00+00:00,4334.6,4335.5,4332.6,4335.4,526,3.5066788099862345,4336.48069342199,4337.357363124486,4335.604023719493,4336.5636478994165,unknown
2025-12-31 08:39:00+00:00,4335.6,4335.7,4332.9,4333.7,335,3.4124549686547607,4336.305257369116,4337.158371111279,4335.452143626952,4336.290919528044,unknown
2025-12-31 08:42:00+00:00,4333.7,4334.4,4329.0,4329.2,778,3.6774609728340772,4335.510512146256,4336.429877389464,4334.591146903047,4335.615593858706,unknown
2025-12-31 08:45:00+00:00,4329.2,4330.0,4326.6,4327.5,820,3.640466176456152,4334.512581380209,4335.422697924323,4333.602464836094,4334.842680157877,unknown
2025-12-31 08:48:00+00:00,4327.3,4329.4,4324.8,4326.1,1023,3.768404019595259,4333.406948514023,4334.349049518922,4332.4648475091235,4334.010043952365,unknown
2025-12-31 08:51:00+00:00,4326.3,4326.4,4323.4,4324.9,807,3.6659501503158913,4332.546012039127,4333.462499576706,4331.629524501548,4333.1424207188065,unknown
2025-12-31 08:54:00+00:00,4325.1,4325.7,4319.9,4321.8,1227,3.9504901302737965,4331.20188023041,4332.189502762979,4330.214257697841,4332.062190174159,unknown
2025-12-31 08:57:00+00:00,4321.8,4321.8,4315.6,4319.3,1538,4.2504247795706,4329.440050284012,4330.502656478904,4328.377444089119,4330.846743490905,unknown
2025-12-31 09:00:00+00:00,4319.3,4323.5,4318.9,4323.2,1394,4.297034808961235,4328.569919503283,4329.6441782055235,4327.4956608010425,4330.118482206057,unknown
2025-12-31 09:03:00+00:00,4323.4,4329.4,4323.3,4328.3,1460,4.550763501099713,4328.4012972363225,4329.538988111597,4327.263606361048,4329.945293424527,unknown
2025-12-31 09:06:00+00:00,4328.1,4330.5,4327.8,4328.6,836,4.303995034286394,4328.434054104004,4329.510052862575,4327.358055345432,4329.817170241239,unknown
2025-12-31 09:09:00+00:00,4328.9,4329.5,4326.4,4328.3,562,4.143462363048257,4328.420281057523,4329.4561466482855,4327.384415466761,4329.672677837312,unknown
2025-12-31 09:12:00+00:00,4328.0,4330.1,4328.0,4329.3,448,3.8710007146418715,4328.440971997323,4329.408722175983,4327.473221818663,4329.637184709949,unknown
2025-12-31 09:15:00+00:00,4329.2,4329.8,4324.6,4325.0,491,4.0482006193562645,4328.380119271814,4329.392169426653,4327.368069116975,4329.195548070906,unknown
2025-12-31 09:18:00+00:00,4325.0,4329.4,4322.8,4329.0,669,4.388440536775357,4328.327182360384,4329.4242924945775,4327.23007222619,4329.176924445105,unknown
2025-12-31 09:21:00+00:00,4329.0,4332.2,4328.6,4331.7,882,4.283315131871904,4328.453629655054,4329.5244584380225,4327.382800872086,4329.417217355095,unknown
2025-12-31 09:24:00+00:00,4331.7,4338.5,4331.0,4338.3,1076,4.712206447622316,4328.887329130068,4330.065380741973,4327.709277518163,4330.26319665461,unknown
2025-12-31 09:27:00+00:00,4338.5,4339.1,4335.2,4335.5,723,4.60391225460608,4329.17655428769,4330.327532351342,4328.025576224039,4330.7619398303605,unknown
2025-12-31 09:30:00+00:00,4335.2,4337.9,4335.0,4335.2,455,4.376723953991887,4329.33464065535,4330.428821643848,4328.240459666852,4331.184612227469,unknown
2025-12-31 09:33:00+00:00,4335.2,4337.6,4335.2,4337.5,235,4.113160760126376,4329.422098147221,4330.450388337253,4328.393807957189,4331.7860777296155,unknown
2025-12-31 09:36:00+00:00,4337.4,4341.0,4337.3,4340.2,516,4.058072658776168,4329.675939666114,4330.690457830808,4328.66142150142,4332.587403660128,unknown
2025-12-31 09:39:00+00:00,4340.1,4343.0,4340.1,4342.5,400,3.903662970939297,4329.909411407961,4330.885327150696,4328.933495665226,4333.531460454402,unknown
